date,o,h,l,c,v,symbol,tRange,ema50,ema25,ema9,ema4,vol5ave,min6,max20,min20,e50streak_under,e50streak_over,decision_number,type2
2023-03-22,5.11,5.5,5.05,5.5,376.0,AMPX,0.45,6.2375,5.7622,5.2972,5.1526,770.2,4.47,6.4,4.47,73,0,14.02,
2023-03-23,5.59,8.0,5.47,7.65,31449.0,AMPX,2.53,6.2931,5.9074,5.7678,6.1516,6928.0,4.47,7.65,4.47,74,0,14.02,enterL1
2023-03-24,7.95,8.42,6.85,7.5,15069.0,AMPX,1.57,6.3407,6.0299,6.1142,6.6909,9754.2,4.47,7.65,4.47,0,1,14.02,enterS4
2023-03-27,7.97,7.97,6.97,7.5,6227.0,AMPX,1.0,6.3864,6.143,6.3914,7.0146,10746.6,4.47,7.65,4.47,0,2,14.02,
2023-03-28,7.55,7.575,6.85,6.92,2742.0,AMPX,0.725,6.4074,6.2028,6.4971,6.9767,11172.6,5.09,7.65,4.47,0,3,14.02,
2023-03-29,7.02,7.49,6.86,7.42,2287.0,AMPX,0.63,6.4473,6.2964,6.6817,7.154,11554.8,5.5,7.65,4.47,0,4,14.02,
2023-03-30,7.69,8.88,7.532,8.6,8029.0,AMPX,1.348,6.5321,6.4736,7.0654,7.7324,6870.8,6.92,8.6,4.47,0,5,14.02,
2023-03-31,8.9,9.06,8.06,8.71,3966.0,AMPX,1.0,6.6179,6.6457,7.3943,8.1235,4650.2,6.92,8.71,4.47,0,6,14.02,
2023-04-03,8.8,8.858,7.61,8.51,3546.0,AMPX,1.248,6.6924,6.7891,7.6174,8.2781,4114.0,6.92,8.71,4.47,0,7,14.02,
2023-04-04,8.53,8.53,8.01,8.45,958.0,AMPX,0.52,6.7616,6.9168,7.7839,8.3468,3757.2,6.92,8.71,4.47,0,8,14.02,
2023-04-05,8.34,8.49,8.05,8.08,1103.0,AMPX,0.44,6.8135,7.0063,7.8432,8.2401,3520.4,7.42,8.71,4.47,0,9,14.02,
2023-04-06,8.05,8.25,7.58,8.12,1369.0,AMPX,0.67,6.8649,7.092,7.8985,8.1921,2188.4,8.08,8.71,4.47,0,10,14.02,
2023-04-10,7.98,8.5,7.836,8.42,1407.0,AMPX,0.664,6.9261,7.1941,8.0028,8.2832,1676.6,8.08,8.71,4.47,0,11,14.02,
2023-04-11,8.27,8.5,7.92,8.42,1219.0,AMPX,0.58,6.9848,7.2884,8.0863,8.3379,1211.2,8.08,8.71,4.47,0,12,14.02,
2023-04-12,8.5,8.97,8.308,8.75,2288.0,AMPX,0.662,7.0543,7.4009,8.219,8.5028,1477.2,8.08,8.75,4.47,0,13,14.02,
2023-04-13,8.94,8.94,8.53,8.59,1731.0,AMPX,0.41,7.1147,7.4923,8.2932,8.5377,1602.8,8.08,8.75,4.47,0,14,14.02,
2023-04-14,8.75,9.135,8.5,8.93,2705.0,AMPX,0.635,7.1861,7.6029,8.4206,8.6946,1870.0,8.12,8.93,4.47,0,15,14.02,
2023-04-17,9.35,9.47,9.11,9.38,4755.0,AMPX,0.36,7.2724,7.7396,8.6124,8.9688,2539.6,8.42,9.38,4.47,0,16,14.02,
2023-04-18,9.5,9.5,8.762,9.21,2085.0,AMPX,0.738,7.3486,7.8527,8.732,9.0653,2712.8,8.42,9.38,5.09,0,17,14.02,
2023-04-19,9.11,9.49,9.04,9.08,2301.0,AMPX,0.45,7.4166,7.9471,8.8016,9.0712,2715.4,8.59,9.38,5.5,0,18,14.02,
2023-04-20,9.25,9.48,9.09,9.3,2469.0,AMPX,0.39,7.4907,8.0512,8.9013,9.1627,2863.0,8.59,9.38,6.92,0,19,14.02,
2023-04-21,9.44,9.68,9.28,9.5,3180.0,AMPX,0.4,7.5697,8.1627,9.021,9.2976,2958.0,8.93,9.5,6.92,0,20,14.02,
2023-04-24,9.68,9.8,9.33,9.4,2796.0,AMPX,0.47,7.6416,8.2578,9.0968,9.3386,2566.2,9.08,9.5,6.92,0,21,14.02,
2023-04-25,9.4,9.4,8.34,8.63,2793.0,AMPX,1.06,7.6804,8.2865,9.0034,9.0551,2707.8,8.63,9.5,6.92,0,22,14.02,
2023-04-26,8.65,9.0,8.58,8.77,1468.0,AMPX,0.42,7.7233,8.3237,8.9568,8.9411,2541.2,8.63,9.5,7.42,0,23,14.02,
2023-04-27,8.76,9.24,8.76,9.2,1190.0,AMPX,0.48,7.7813,8.3911,9.0054,9.0447,2285.4,8.63,9.5,8.08,0,24,14.02,
2023-04-28,9.3,9.55,9.22,9.38,1707.0,AMPX,0.33,7.8441,8.4671,9.0803,9.1788,1990.8,8.63,9.5,8.08,0,25,14.02,
2023-05-01,9.32,9.49,9.15,9.22,927.0,AMPX,0.34,7.8982,8.5251,9.1083,9.1953,1617.0,8.63,9.5,8.08,0,26,14.02,
2023-05-02,9.3,9.38,8.951,9.17,1172.0,AMPX,0.429,7.9481,8.5747,9.1206,9.1852,1292.8,8.63,9.5,8.08,0,27,14.02,
2023-05-03,9.1,9.18,8.92,8.95,841.0,AMPX,0.26,7.9875,8.6035,9.0865,9.0911,1167.4,8.77,9.5,8.08,0,28,14.02,
2023-05-04,8.99,9.17,8.37,8.45,2277.0,AMPX,0.8,8.0057,8.5917,8.9592,8.8347,1384.8,8.45,9.5,8.12,0,29,14.02,
2023-05-05,8.57,9.11,8.57,8.76,1315.0,AMPX,0.54,8.0353,8.6047,8.9194,8.8048,1306.4,8.45,9.5,8.42,0,30,14.02,
2023-05-08,8.89,9.12,8.84,9.0,2365.0,AMPX,0.28,8.0732,8.6351,8.9355,8.8829,1594.0,8.45,9.5,8.42,0,31,14.02,enterL2
2023-05-09,9.1,9.125,8.87,8.9,1429.0,AMPX,0.255,8.1056,8.6555,8.9284,8.8897,1645.4,8.45,9.5,8.45,0,32,14.02,
2023-05-10,9.1,9.11,8.855,8.94,1759.0,AMPX,0.255,8.1384,8.6773,8.9307,8.9098,1829.0,8.45,9.5,8.45,0,33,14.02,
2023-05-11,8.88,9.076,8.42,8.75,1369.0,AMPX,0.656,8.1624,8.6829,8.8946,8.8459,1647.4,8.45,9.5,8.45,0,34,14.02,
2023-05-12,8.77,8.855,8.65,8.75,834.0,AMPX,0.205,8.1855,8.6881,8.8657,8.8075,1551.2,8.75,9.5,8.45,0,35,14.02,
2023-05-15,8.79,8.805,8.5,8.67,1368.0,AMPX,0.305,8.2045,8.6867,8.8265,8.7525,1351.8,8.67,9.5,8.45,0,36,14.02,
2023-05-16,8.6,8.68,8.25,8.59,887.0,AMPX,0.43,8.2197,8.6793,8.7792,8.6875,1243.4,8.59,9.5,8.45,0,37,14.02,
2023-05-17,8.5,8.73,8.45,8.52,1286.0,AMPX,0.28,8.2315,8.667,8.7274,8.6205,1148.8,8.52,9.5,8.45,0,38,14.02,
2023-05-18,8.45,8.58,8.35,8.52,722.0,AMPX,0.23,8.2428,8.6557,8.6859,8.5803,1019.4,8.52,9.5,8.45,0,39,14.02,
2023-05-19,8.6,8.6,7.92,8.06,1762.0,AMPX,0.68,8.2356,8.6099,8.5607,8.3722,1205.0,8.06,9.4,8.06,0,40,14.02,enterS1
2023-05-22,8.06,8.105,7.72,7.94,1921.0,AMPX,0.385,8.224,8.5584,8.4366,8.1993,1315.6,7.94,9.38,7.94,1,0,14.02,
2023-05-23,7.9,8.32,7.83,8.3,802.0,AMPX,0.49,8.227,8.5385,8.4093,8.2396,1298.6,7.94,9.38,7.94,2,0,14.02,
2023-05-24,8.3,8.39,8.19,8.3,1051.0,AMPX,0.2,8.2299,8.5201,8.3874,8.2638,1251.6,7.94,9.38,7.94,0,1,14.02,
2023-05-25,8.3,8.43,7.79,7.86,866.0,AMPX,0.64,8.2153,8.4694,8.2819,8.1023,1280.4,7.86,9.38,7.86,0,2,14.02,
2023-05-26,7.85,8.05,7.3,7.5,1705.0,AMPX,0.75,8.1873,8.3948,8.1255,7.8614,1269.0,7.5,9.22,7.5,1,0,14.02,
2023-05-30,7.5,7.58,7.19,7.46,1541.0,AMPX,0.39,8.1587,8.3229,7.9924,7.7008,1193.0,7.46,9.17,7.46,2,0,14.02,
2023-05-31,7.44,7.68,7.31,7.61,729.0,AMPX,0.37,8.1372,8.268,7.9159,7.6645,1178.4,7.46,9.0,7.46,3,0,14.02,
2023-06-01,7.8,7.85,7.45,7.65,970.0,AMPX,0.4,8.1181,8.2205,7.8628,7.6587,1162.2,7.46,9.0,7.46,4,0,14.02,
2023-06-02,7.75,7.85,7.42,7.65,1501.0,AMPX,0.43,8.0997,8.1766,7.8202,7.6552,1289.2,7.46,9.0,7.46,5,0,14.02,
2023-06-05,7.75,8.38,7.57,8.25,1673.0,AMPX,0.81,8.1056,8.1823,7.9062,7.8931,1282.8,7.46,9.0,7.46,6,0,14.02,
2023-06-06,8.34,8.48,7.99,8.46,975.0,AMPX,0.49,8.1195,8.2036,8.0169,8.1199,1169.6,7.46,8.94,7.46,0,1,14.02,
2023-06-07,8.66,8.66,8.201,8.35,902.0,AMPX,0.459,8.1285,8.2149,8.0835,8.2119,1204.2,7.61,8.94,7.46,0,2,14.02,
2023-06-08,8.48,9.39,8.3,9.18,6570.0,AMPX,1.09,8.1698,8.2891,8.3028,8.5992,2324.2,7.65,9.18,7.46,0,3,14.02,
2023-06-09,9.67,10.63,9.34,9.5,18981.0,AMPX,1.29,8.222,8.3823,8.5423,8.9595,5820.2,7.65,9.5,7.46,0,4,14.02,
2023-06-12,10.24,10.24,9.75,10.1,6497.0,AMPX,0.49,8.2957,8.5144,8.8538,9.4157,6785.0,8.25,10.1,7.46,0,5,14.02,
2023-06-13,10.4,10.45,10.12,10.35,4527.0,AMPX,0.33,8.3763,8.6556,9.1531,9.7894,7495.4,8.35,10.35,7.46,0,6,14.02,
2023-06-14,10.4,10.58,9.25,9.43,8433.0,AMPX,1.33,8.4176,8.7152,9.2084,9.6457,9001.6,8.35,10.35,7.46,0,7,14.02,
2023-06-15,9.44,9.47,8.58,8.79,8480.0,AMPX,0.89,8.4322,8.7209,9.1248,9.3034,9383.6,8.79,10.35,7.46,0,8,14.02,
2023-06-16,8.79,8.94,8.56,8.94,4165.0,AMPX,0.38,8.4522,8.7378,9.0878,9.158,6420.4,8.79,10.35,7.46,0,9,14.02,
2023-06-20,8.95,9.51,8.95,9.27,4829.0,AMPX,0.56,8.4843,8.7787,9.1242,9.2028,6086.8,8.79,10.35,7.46,0,10,14.02,
2023-06-21,9.28,9.32,8.88,9.03,3663.0,AMPX,0.44,8.5057,8.798,9.1054,9.1337,5914.0,8.79,10.35,7.46,0,11,14.02,
2023-06-22,8.88,8.91,8.35,8.4,3325.0,AMPX,0.56,8.5015,8.7674,8.9643,8.8402,4892.4,8.4,10.35,7.46,0,12,14.02,
2023-06-23,8.3,8.405,8.03,8.11,9540.0,AMPX,0.375,8.4862,8.7169,8.7935,8.5481,5104.4,8.11,10.35,7.46,1,0,14.02,enterS4
2023-06-26,8.12,8.12,7.54,7.58,3540.0,AMPX,0.58,8.4506,8.6294,8.5508,8.1609,4979.4,7.58,10.35,7.46,2,0,14.02,
2023-06-27,7.61,7.855,7.32,7.33,3302.0,AMPX,0.535,8.4066,8.5295,8.3066,7.8285,4674.0,7.33,10.35,7.33,3,0,14.02,
2023-06-28,7.4,7.41,7.15,7.17,2591.0,AMPX,0.26,8.3581,8.4249,8.0793,7.5651,4459.6,7.17,10.35,7.17,4,0,14.02,
2023-06-29,7.22,7.5,7.195,7.25,2217.0,AMPX,0.305,8.3147,8.3345,7.9134,7.4391,4238.0,7.17,10.35,7.17,5,0,14.02,
2023-06-30,7.32,7.398,7.18,7.18,1709.0,AMPX,0.218,8.2702,8.2457,7.7667,7.3354,2671.8,7.17,10.35,7.17,6,0,14.02,
2023-07-03,7.15,7.27,6.95,6.98,2756.0,AMPX,0.32,8.2195,8.1483,7.6094,7.1933,2515.0,6.98,10.35,6.98,7,0,14.02,
2023-07-05,7.0,7.1,6.6,7.09,3570.0,AMPX,0.5,8.1752,8.0669,7.5055,7.152,2568.6,6.98,10.35,6.98,8,0,14.02,
2023-07-06,7.02,7.12,6.67,6.89,3457.0,AMPX,0.45,8.1248,7.9764,7.3824,7.0472,2741.8,6.89,10.35,6.89,9,0,14.02,
2023-07-07,6.92,7.21,6.92,7.13,1202.0,AMPX,0.29,8.0858,7.9113,7.3319,7.0803,2538.8,6.89,10.35,6.89,10,0,14.02,
2023-07-10,7.13,7.56,7.081,7.54,2043.0,AMPX,0.479,8.0644,7.8827,7.3735,7.2642,2605.6,6.89,10.35,6.89,11,0,14.02,
2023-07-11,7.69,7.75,7.41,7.75,1935.0,AMPX,0.34,8.052,7.8725,7.4488,7.4585,2441.4,6.89,10.35,6.89,12,0,14.02,
2023-07-12,7.84,8.04,7.58,7.95,2018.0,AMPX,0.46,8.048,7.8785,7.5491,7.6551,2131.0,6.89,10.35,6.89,13,0,14.02,
2023-07-13,8.19,8.25,7.79,8.19,2002.0,AMPX,0.46,8.0536,7.9024,7.6773,7.8691,1840.0,6.89,9.43,6.89,14,0,14.02,
2023-07-14,8.2,8.37,7.73,7.84,2363.0,AMPX,0.64,8.0452,7.8976,7.7098,7.8574,2072.2,7.13,9.27,6.89,0,1,14.02,
2023-07-17,7.88,8.37,7.88,8.04,2078.0,AMPX,0.49,8.045,7.9086,7.7758,7.9305,2079.2,7.54,9.27,6.89,1,0,14.02,
2023-07-18,8.02,8.08,7.84,7.99,1099.0,AMPX,0.24,8.0429,7.9148,7.8187,7.9543,1912.0,7.75,9.27,6.89,2,0,14.02,
2023-07-19,7.96,8.09,7.8,7.98,1205.0,AMPX,0.29,8.0404,7.9199,7.8509,7.9646,1749.4,7.84,9.03,6.89,3,0,14.02,
2023-07-20,7.97,7.97,7.605,7.64,1352.0,AMPX,0.365,8.0247,7.8983,7.8088,7.8347,1619.4,7.64,8.4,6.89,4,0,14.02,
2023-07-21,7.61,7.74,7.54,7.63,1360.0,AMPX,0.2,8.0092,7.8777,7.773,7.7528,1418.8,7.63,8.19,6.89,5,0,14.02,
2023-07-24,7.63,8.36,7.63,7.88,2949.0,AMPX,0.73,8.0041,7.8779,7.7944,7.8037,1593.0,7.63,8.19,6.89,6,0,14.02,
2023-07-25,7.74,7.815,7.22,7.35,2553.0,AMPX,0.595,7.9785,7.8373,7.7055,7.6222,1883.8,7.35,8.19,6.89,7,0,14.02,enterS4
2023-07-26,7.35,7.48,7.256,7.41,1065.0,AMPX,0.224,7.9562,7.8044,7.6464,7.5373,1855.8,7.35,8.19,6.89,8,0,14.02,
2023-07-27,7.4,7.52,7.1,7.18,1704.0,AMPX,0.42,7.9257,7.7564,7.5531,7.3944,1926.2,7.18,8.19,6.89,9,0,14.02,
2023-07-28,7.25,7.5,7.15,7.39,995.0,AMPX,0.35,7.9047,7.7282,7.5205,7.3926,1853.2,7.18,8.19,6.89,10,0,14.02,
2023-07-31,7.39,7.54,7.21,7.51,1677.0,AMPX,0.33,7.8893,7.7114,7.5184,7.4396,1598.8,7.18,8.19,6.89,11,0,14.02,
2023-08-01,7.47,7.483,7.14,7.34,1581.0,AMPX,0.343,7.8677,7.6828,7.4827,7.3998,1404.4,7.18,8.19,6.89,12,0,14.02,
2023-08-02,7.37,7.37,7.13,7.28,1331.0,AMPX,0.24,7.8447,7.6518,7.4422,7.3519,1457.6,7.18,8.19,6.89,13,0,14.02,
2023-08-03,7.38,7.58,7.16,7.29,1522.0,AMPX,0.42,7.8229,7.624,7.4117,7.3271,1421.2,7.18,8.19,7.13,14,0,14.02,
2023-08-04,7.26,7.376,6.9,6.99,2170.0,AMPX,0.476,7.7902,7.5752,7.3274,7.1923,1656.2,6.99,8.19,6.99,15,0,14.02,
2023-08-07,7.02,7.089,6.801,6.99,839.0,AMPX,0.288,7.7589,7.5302,7.2599,7.1114,1488.6,6.99,8.19,6.99,16,0,14.02,
2023-08-08,6.93,7.043,6.76,7.02,823.0,AMPX,0.283,7.7299,7.491,7.2119,7.0748,1337.0,6.99,8.19,6.99,17,0,14.02,
2023-08-09,7.02,7.02,6.68,6.74,1836.0,AMPX,0.34,7.6911,7.4332,7.1175,6.9409,1438.0,6.74,8.19,6.74,18,0,14.02,
2023-08-10,6.88,6.88,6.55,6.63,1642.0,AMPX,0.33,7.6494,7.3714,7.02,6.8165,1462.0,6.63,8.04,6.63,19,0,14.02,
2023-08-11,6.5,6.63,5.53,6.04,5532.0,AMPX,1.1,7.5863,7.269,6.824,6.5059,2134.4,6.04,8.04,6.04,20,0,14.02,
2023-08-14,6.04,6.17,5.8,5.95,1437.0,AMPX,0.37,7.5221,7.1675,6.6492,6.2836,2254.0,5.95,7.99,5.95,21,0,14.02,
2023-08-15,5.9,6.1,5.715,5.95,3111.0,AMPX,0.385,7.4605,7.0739,6.5094,6.1501,2711.6,5.95,7.98,5.95,22,0,14.02,
2023-08-16,5.89,6.0,5.75,5.87,764.0,AMPX,0.25,7.3981,6.9813,6.3815,6.0381,2497.2,5.87,7.88,5.87,23,0,14.02,
2023-08-17,5.88,5.96,5.62,5.63,1096.0,AMPX,0.34,7.3288,6.8773,6.2312,5.8748,2388.0,5.63,7.88,5.63,24,0,14.02,
2023-08-18,5.55,5.645,5.42,5.54,1394.0,AMPX,0.225,7.2586,6.7745,6.093,5.7409,1560.4,5.54,7.88,5.54,25,0,14.02,
2023-08-21,5.56,5.64,4.98,4.99,3842.0,AMPX,0.66,7.1696,6.6372,5.8724,5.4405,2041.4,4.99,7.51,4.99,26,0,14.02,
2023-08-22,5.01,5.25,4.9,4.96,1666.0,AMPX,0.35,7.083,6.5082,5.6899,5.2483,1752.4,4.96,7.51,4.96,27,0,14.02,
2023-08-23,5.09,5.18,4.85,4.87,1950.0,AMPX,0.33,6.9962,6.3822,5.5259,5.097,1989.6,4.87,7.51,4.87,28,0,14.02,
2023-08-24,4.85,4.91,4.615,4.65,2328.0,AMPX,0.295,6.9042,6.2489,5.3507,4.9182,2236.0,4.65,7.51,4.65,29,0,14.02,
2023-08-25,4.65,4.86,4.561,4.59,3121.0,AMPX,0.299,6.8134,6.1213,5.1986,4.7869,2581.4,4.59,7.51,4.59,30,0,14.02,
2023-08-28,4.75,4.75,4.37,4.53,2138.0,AMPX,0.38,6.7239,5.9989,5.0649,4.6842,2240.6,4.53,7.34,4.53,31,0,14.02,
2023-08-29,4.53,4.782,4.476,4.64,1682.0,AMPX,0.306,6.6421,5.8944,4.9799,4.6665,2243.8,4.53,7.29,4.53,32,0,14.02,
2023-08-30,4.65,4.815,4.6,4.72,1007.0,AMPX,0.215,6.5668,5.804,4.9279,4.6879,2055.2,4.53,7.29,4.53,33,0,14.02,
2023-08-31,4.84,5.0,4.771,4.92,1870.0,AMPX,0.229,6.5022,5.736,4.9263,4.7807,1963.6,4.53,7.02,4.53,34,0,14.02,
2023-09-01,4.91,5.0,4.7,4.72,1210.0,AMPX,0.3,6.4323,5.6579,4.8851,4.7564,1581.4,4.53,7.02,4.53,35,0,14.02,
2023-09-05,4.7,4.87,4.66,4.82,1212.0,AMPX,0.21,6.369,5.5934,4.8721,4.7819,1396.2,4.53,7.02,4.53,36,0,14.02,
2023-09-06,4.85,4.9,4.38,4.41,2995.0,AMPX,0.52,6.2922,5.5024,4.7796,4.6331,1658.8,4.41,6.74,4.41,37,0,14.02,
2023-09-07,4.36,4.44,3.65,3.69,6851.0,AMPX,0.79,6.1902,5.363,4.5617,4.2559,2827.6,3.69,6.63,3.69,38,0,14.02,
2023-09-08,3.8,3.81,3.445,3.48,4878.0,AMPX,0.365,6.0839,5.2181,4.3454,3.9455,3429.2,3.48,6.04,3.48,39,0,14.02,
2023-09-11,3.5,3.72,3.47,3.52,4191.0,AMPX,0.25,5.9833,5.0875,4.1803,3.7753,4025.4,3.48,5.95,3.48,40,0,14.02,
2023-09-12,3.48,4.114,3.48,4.04,3933.0,AMPX,0.634,5.9071,5.0069,4.1522,3.8812,4569.6,3.48,5.95,3.48,41,0,14.02,
2023-09-13,4.43,4.66,3.87,3.98,5176.0,AMPX,0.79,5.8315,4.9279,4.1178,3.9207,5005.8,3.48,5.87,3.48,42,0,14.02,
2023-09-14,3.69,3.77,3.281,3.66,14750.0,AMPX,0.489,5.7464,4.8304,4.0262,3.8164,6585.6,3.48,5.63,3.48,43,0,14.02,enterS4
2023-09-15,3.69,4.07,3.69,3.95,5732.0,AMPX,0.38,5.6759,4.7627,4.011,3.8699,6756.4,3.48,5.54,3.48,44,0,14.02,
2023-09-18,4.1,5.34,4.011,5.03,34905.0,AMPX,1.329,5.6506,4.7832,4.2148,4.3339,12899.2,3.52,5.03,3.48,45,0,14.02,enterL3
2023-09-19,5.0,5.05,4.18,4.31,10046.0,AMPX,0.87,5.598,4.7468,4.2338,4.3243,14121.8,3.66,5.03,3.48,46,0,14.02,
2023-09-20,4.51,4.51,4.11,4.3,4749.0,AMPX,0.4,5.5471,4.7125,4.2471,4.3146,14036.4,3.66,5.03,3.48,47,0,14.02,
2023-09-21,4.2,4.39,3.87,3.96,5250.0,AMPX,0.52,5.4849,4.6546,4.1897,4.1728,12136.4,3.66,5.03,3.48,48,0,14.02,
2023-09-22,3.99,4.95,3.99,4.49,24670.0,AMPX,0.96,5.4459,4.6419,4.2497,4.2997,15924.0,3.95,5.03,3.48,49,0,14.02,enterL4
2023-09-25,4.45,4.61,4.14,4.48,6743.0,AMPX,0.47,5.408,4.6295,4.2958,4.3718,10291.6,3.96,5.03,3.48,50,0,14.02,
2023-09-26,4.36,4.79,4.35,4.48,6101.0,AMPX,0.44,5.3716,4.618,4.3326,4.4151,9502.6,3.96,5.03,3.48,51,0,14.02,
2023-09-27,4.51,4.94,4.48,4.76,6365.0,AMPX,0.46,5.3476,4.6289,4.4181,4.553,9825.8,3.96,5.03,3.48,52,0,14.02,
2023-09-28,4.7,5.05,4.5,4.6,23047.0,AMPX,0.55,5.3183,4.6267,4.4545,4.5718,13385.2,3.96,5.03,3.48,53,0,14.02,enterS4
